Tiempo(ms),Setpoint(cm),Altura(cm),PWM
37261,15.00,15.06,110.00
37281,15.00,15.17,110.00
37301,15.00,15.25,110.90
37321,15.00,15.41,110.00
37341,15.00,15.53,110.00
37361,15.00,15.61,110.00
37381,15.00,15.88,110.00
37401,15.00,15.96,110.00
37421,15.00,16.01,113.65
37441,15.00,16.05,116.86
37461,15.00,16.08,119.10
37481,15.00,16.09,120.67
37501,15.00,15.79,186.48
37521,15.00,15.47,189.51
37541,15.00,15.15,191.89
37561,15.00,14.91,173.98
37581,15.00,14.65,180.25
37601,15.00,14.36,186.97
37621,15.00,14.15,171.07
37641,15.00,14.01,158.92
37661,15.00,13.90,150.41
37681,15.00,13.84,143.42
37701,15.00,13.89,118.68
37721,15.00,14.14,110.00
37741,15.00,14.32,110.00
37761,15.00,14.44,110.00
37781,15.00,14.53,111.20
37801,15.00,14.59,116.22
37821,15.00,14.63,119.73
37841,15.00,14.87,110.00
37861,15.00,15.14,110.00
37881,15.00,15.34,110.00
37901,15.00,15.58,110.00
37921,15.00,16.26,110.00
37941,15.00,16.73,110.00
37961,15.00,17.06,110.00
37981,15.00,17.30,110.00
38001,15.00,17.05,170.99
38021,15.00,16.68,198.49
38041,15.00,16.41,176.50
38061,15.00,15.80,220.00
38081,15.00,15.27,220.00
38101,15.00,14.89,201.95
38121,15.00,14.53,202.18
38141,15.00,14.48,137.90
38161,15.00,14.24,176.93
38181,15.00,14.18,142.14
38201,15.00,14.13,138.40
38221,15.00,14.31,110.00
38241,15.00,14.65,110.00
38261,15.00,14.88,110.00
38281,15.00,15.05,110.00
38301,15.00,15.16,110.00
38321,15.00,15.35,110.00
38341,15.00,15.59,110.00
38361,15.00,15.97,110.00
38381,15.00,16.43,110.00
38401,15.00,16.76,110.00
38421,15.00,16.98,110.00
38441,15.00,17.14,110.00
38461,15.00,17.25,110.00
38481,15.00,17.23,125.67
38501,15.00,17.01,166.24
38521,15.00,16.86,153.40
38541,15.00,16.75,144.40
38561,15.00,16.68,138.10
38581,15.00,16.62,134.73
38601,15.00,16.58,131.34
38621,15.00,15.92,220.00
38641,15.00,15.25,220.00
38661,15.00,14.77,220.00
38681,15.00,14.44,195.08
38701,15.00,14.14,190.32
38721,15.00,13.99,157.95
38741,15.00,13.90,148.68
38761,15.00,14.04,110.00
38781,15.00,14.35,110.00
38801,15.00,14.68,110.00
38821,15.00,15.01,110.00
38841,15.00,15.35,110.00
38861,15.00,15.59,110.00
38881,15.00,15.75,110.00
38901,15.00,15.87,110.00
38921,15.00,16.16,110.00
38941,15.00,16.57,110.00
38961,15.00,16.85,110.00
38981,15.00,17.15,110.00
39001,15.00,17.36,110.00
39021,15.00,17.50,110.00
39041,15.00,17.70,110.00
39061,15.00,17.83,110.00
39081,15.00,17.83,119.59
39101,15.00,17.53,181.30
39121,15.00,17.11,205.43
39141,15.00,16.72,201.95
39161,15.00,16.23,220.00
39181,15.00,15.67,220.00
39201,15.00,15.18,220.00
39221,15.00,14.72,218.67
39241,15.00,14.12,220.00
39261,15.00,13.70,214.59
39281,15.00,13.69,132.66
39301,15.00,13.79,110.10
39321,15.00,13.96,110.00
39341,15.00,14.19,110.00
39361,15.00,14.67,110.00
39381,15.00,15.11,110.00
39401,15.00,15.63,110.00
39421,15.00,16.10,110.00
39441,15.00,16.53,110.00
39461,15.00,16.82,110.00
39481,15.00,17.23,110.00
39501,15.00,17.80,110.00
39521,15.00,18.29,110.00
39541,15.00,18.93,110.00
39561,15.00,19.38,110.00
39581,15.00,19.69,110.00
39601,15.00,19.81,110.00
39621,15.00,19.61,156.50
39641,15.00,19.46,145.61
39661,15.00,19.07,195.40
39681,15.00,18.70,191.31
39701,15.00,18.44,170.92
39721,15.00,17.96,215.11
39741,15.00,17.20,220.00
39761,15.00,16.67,220.00
39781,15.00,16.20,218.80
39801,15.00,15.76,213.10
39821,15.00,15.35,208.34
39841,15.00,15.06,184.40
39861,15.00,14.86,167.63
39881,15.00,14.72,155.90
39901,15.00,14.82,110.00
39921,15.00,15.01,110.00
39941,15.00,15.45,110.00
39961,15.00,15.87,110.00
39981,15.00,16.46,110.00
40001,15.00,17.16,110.00
40021,15.00,17.65,110.00
40041,15.00,18.00,110.00
40061,15.00,18.34,110.00
40081,15.00,18.57,110.00
40101,15.00,18.64,110.00
40121,15.00,18.79,110.00
40141,15.00,18.89,110.00
40161,15.00,18.96,110.00
40181,15.00,19.01,110.00
40201,15.00,19.05,110.00
40221,15.00,19.07,112.95
40241,15.00,18.89,152.67
40261,15.00,18.77,142.32
40281,15.00,18.59,153.86
40301,15.00,18.45,144.41
40321,15.00,17.34,220.00
40341,15.00,16.56,220.00
40361,15.00,15.80,220.00
40381,15.00,15.09,220.00
40401,15.00,14.59,220.00
40421,15.00,14.24,198.71
40441,15.00,14.00,178.34
40461,15.00,13.90,148.43
40481,15.00,13.84,142.96
40501,15.00,14.21,110.00
40521,15.00,14.58,110.00
40541,15.00,14.94,110.00
40561,15.00,15.30,110.00
40581,15.00,15.76,110.00
40601,15.00,16.19,110.00
40621,15.00,16.59,110.00
40641,15.00,16.87,110.00
40661,15.00,17.15,110.00
40681,15.00,17.75,110.00
40701,15.00,18.16,110.00
40721,15.00,18.54,110.00
40741,15.00,18.81,110.00
40761,15.00,19.00,110.00
40781,15.00,19.13,110.00
40801,15.00,19.22,110.00
40821,15.00,19.20,122.08
40841,15.00,18.98,160.06
40861,15.00,18.83,147.46
40881,15.00,18.62,158.46
40901,15.00,18.48,146.57
40921,15.00,17.89,220.00
40941,15.00,17.36,220.00
40961,15.00,16.89,217.10
40981,15.00,16.24,220.00
41001,15.00,15.47,220.00
41021,15.00,14.93,220.00
41041,15.00,14.55,203.79
41061,15.00,14.29,180.64
41081,15.00,14.21,144.59
41101,15.00,14.37,110.00
41121,15.00,14.48,110.00
41141,15.00,14.87,110.00
41161,15.00,15.36,110.00
41181,15.00,15.80,110.00
41201,15.00,16.22,110.00
41221,15.00,16.61,110.00
41241,15.00,17.07,110.00
41261,15.00,17.40,110.00
41281,15.00,17.73,110.00
41301,15.00,18.05,110.00
41321,15.00,18.27,110.00
41341,15.00,18.43,110.00
41361,15.00,18.54,110.00
41381,15.00,18.72,110.00
41401,15.00,18.84,110.00
41421,15.00,18.73,139.39
41441,15.00,18.46,171.59
41461,15.00,18.18,175.80
41481,15.00,17.89,177.95
41501,15.00,17.68,161.94
41521,15.00,17.53,149.69
41541,15.00,17.11,204.79
41561,15.00,16.40,220.00
41581,15.00,15.79,220.00
41601,15.00,15.26,220.00
41621,15.00,14.89,201.16
41641,15.00,14.53,200.41
41661,15.00,14.28,179.26
41681,15.00,14.30,122.71
41701,15.00,14.33,123.32
41721,15.00,14.45,110.00
41741,15.00,15.16,110.00
41761,15.00,15.67,110.00
41781,15.00,16.42,110.00
41801,15.00,16.94,110.00
41821,15.00,17.41,110.00
41841,15.00,17.73,110.00
41861,15.00,17.96,110.00
41881,15.00,18.11,110.00
41901,15.00,18.22,110.00
41921,15.00,18.30,110.00
41941,15.00,18.35,110.00
41961,15.00,18.39,110.66
41981,15.00,18.41,112.82
42001,15.00,18.34,134.15
42021,15.00,18.28,129.49
42041,15.00,18.15,145.01
42061,15.00,17.96,157.14
42081,15.00,17.62,186.75
42101,15.00,17.29,188.15
42121,15.00,16.83,212.34
42141,15.00,15.99,220.00
42161,15.00,15.40,220.00
42181,15.00,14.99,209.03
42201,15.00,14.70,184.98
42221,15.00,14.50,168.15
42241,15.00,14.36,156.38
42261,15.00,14.26,148.14
42281,15.00,14.30,120.45
42301,15.00,14.32,122.72
42321,15.00,14.34,124.31
42341,15.00,14.78,110.00
42361,15.00,15.08,110.00
42381,15.00,15.30,110.00
42401,15.00,15.45,110.00
42421,15.00,15.65,110.00
42441,15.00,15.90,110.00
42461,15.00,16.19,110.00
42481,15.00,16.38,110.00
42501,15.00,16.62,110.00
42521,15.00,16.89,110.00
42541,15.00,17.08,110.00
42561,15.00,17.12,113.58
42581,15.00,17.14,115.78
42601,15.00,17.16,117.31
42621,15.00,17.17,118.38
42641,15.00,17.18,120.16
42661,15.00,17.18,120.38
42681,15.00,16.87,184.20
42701,15.00,16.23,220.00
42721,15.00,15.57,220.00
42741,15.00,15.00,220.00
42761,15.00,14.32,220.00
42781,15.00,13.84,220.00
42801,15.00,13.50,197.18
42821,15.00,13.27,177.66
42841,15.00,13.10,164.00
42861,15.00,13.09,133.56
42881,15.00,13.47,110.00
42901,15.00,13.75,110.00
42921,15.00,13.94,110.00
42941,15.00,14.29,110.00
42961,15.00,14.63,110.00
42981,15.00,15.08,110.00
43001,15.00,15.50,110.00
43021,15.00,16.11,110.00
43041,15.00,16.63,110.00
43061,15.00,16.99,110.00
43081,15.00,17.25,110.00
43101,15.00,17.52,110.00
43121,15.00,17.71,110.00
43141,15.00,18.04,110.00
43161,15.00,18.27,110.00
43181,15.00,18.24,124.40
43201,15.00,18.22,122.61
43221,15.00,18.20,122.38
43241,15.00,18.00,158.77
43261,15.00,17.75,168.00
43281,15.00,17.58,153.83
43301,15.00,17.15,207.59
43321,15.00,16.64,220.00
43341,15.00,16.06,220.00
43361,15.00,15.34,220.00
43381,15.00,14.84,220.00
43401,15.00,14.31,220.00
43421,15.00,14.05,181.95
43441,15.00,13.86,166.43
43461,15.00,13.91,119.04
43481,15.00,14.26,110.00
43501,15.00,14.83,110.00
43521,15.00,15.32,110.00
43541,15.00,15.67,110.00
43561,15.00,16.02,110.00
43581,15.00,16.27,110.00
43601,15.00,16.54,110.00
43621,15.00,16.74,110.00
43641,15.00,17.07,110.00
43661,15.00,17.49,110.00
43681,15.00,17.79,110.00
43701,15.00,17.99,110.00
43721,15.00,18.53,110.00
43741,15.00,18.90,110.00
43761,15.00,19.16,110.00
43781,15.00,19.14,118.68
43801,15.00,18.75,195.09
43821,15.00,18.48,172.29
43841,15.00,18.28,157.36
43861,15.00,17.96,183.45
43881,15.00,17.73,165.64
43901,15.00,17.14,220.00
43921,15.00,16.42,220.00
43941,15.00,15.60,220.00
43961,15.00,15.02,220.00
43981,15.00,14.62,208.60
44001,15.00,14.33,184.87
44021,15.00,14.13,168.26
44041,15.00,13.99,156.64
44061,15.00,14.32,110.00
44081,15.00,14.66,110.00
44101,15.00,14.89,110.00
44121,15.00,15.37,110.00
44141,15.00,15.92,110.00
44161,15.00,16.40,110.00
44181,15.00,16.73,110.00
44201,15.00,17.07,110.00
44221,15.00,17.30,110.00
44241,15.00,17.56,110.00
44261,15.00,17.74,110.00
44281,15.00,17.87,110.00
44301,15.00,18.15,110.00
44321,15.00,18.34,110.00
44341,15.00,18.48,110.00
44361,15.00,18.77,110.00
44381,15.00,18.98,110.00
44401,15.00,19.02,110.00
44421,15.00,18.86,149.38
44441,15.00,18.74,139.78
44461,15.00,18.57,151.84
44481,15.00,18.35,162.60
44501,15.00,18.00,188.13
44521,15.00,16.81,220.00
44541,15.00,15.79,220.00
44561,15.00,15.08,220.00
44581,15.00,14.48,220.00
44601,15.00,14.16,191.56
44621,15.00,13.94,173.10
44641,15.00,13.79,160.18
44661,15.00,13.68,151.14
44681,15.00,13.68,129.15
44701,15.00,13.99,110.00
44721,15.00,14.21,110.00
44741,15.00,14.37,110.00
44761,15.00,14.69,110.00
44781,15.00,14.91,110.00
44801,15.00,15.59,110.00
44821,15.00,16.07,110.00
44841,15.00,16.50,110.00
44861,15.00,16.81,110.00
44881,15.00,17.12,110.00
44901,15.00,17.62,110.00
44921,15.00,17.97,110.00
44941,15.00,18.22,110.00
44961,15.00,18.39,110.00
44981,15.00,18.52,110.00
45001,15.00,18.50,119.79
45021,15.00,18.50,119.04
45041,15.00,18.20,176.97
45061,15.00,18.00,159.78
45081,15.00,17.76,166.54
45101,15.00,17.59,152.70
45121,15.00,17.47,144.05
45141,15.00,16.55,220.00
45161,15.00,15.89,220.00
45181,15.00,15.23,220.00
45201,15.00,14.48,220.00
45221,15.00,13.95,220.00
45241,15.00,13.58,203.27
45261,15.00,13.32,181.80
45281,15.00,13.35,123.97
45301,15.00,13.55,110.00
45321,15.00,13.70,110.00
45341,15.00,13.80,110.00
45361,15.00,14.29,110.00
45381,15.00,14.63,110.00
45401,15.00,15.09,110.00
45421,15.00,15.62,110.00
45441,15.00,15.98,110.00
45461,15.00,16.34,110.00
45481,15.00,16.70,110.00
45501,15.00,17.04,110.00
45521,15.00,17.28,110.00
45541,15.00,17.45,110.00
45561,15.00,17.57,110.00
45581,15.00,17.65,110.00
45601,15.00,17.61,127.51
45621,15.00,17.57,126.19
45641,15.00,17.55,124.23
45661,15.00,17.53,122.85
45681,15.00,17.52,121.88
45701,15.00,17.43,138.94
45721,15.00,17.14,177.19
45741,15.00,16.52,220.00
45761,15.00,15.77,220.00
45781,15.00,15.15,220.00
45801,15.00,14.70,215.48
45821,15.00,14.39,189.60
45841,15.00,14.17,171.48
45861,15.00,14.24,114.97
45881,15.00,14.49,110.00
45901,15.00,14.66,110.00
45921,15.00,14.79,110.00
45941,15.00,14.87,110.00
45961,15.00,14.84,133.82
45981,15.00,14.81,131.63
46001,15.00,14.79,130.09
46021,15.00,14.98,110.00
46041,15.00,15.33,110.00
46061,15.00,15.58,110.00
46081,15.00,15.75,110.00
46101,15.00,15.87,110.00
46121,15.00,15.96,110.00
46141,15.00,16.22,110.00
46161,15.00,16.41,110.00
46181,15.00,16.54,110.00
46201,15.00,16.83,110.00
46221,15.00,17.04,110.00
46241,15.00,16.98,132.51
46261,15.00,16.73,171.92
46281,15.00,16.45,178.11
46301,15.00,16.25,161.83
46321,15.00,15.69,220.00
46341,15.00,15.08,220.00
46361,15.00,14.37,220.00
46381,15.00,13.77,220.00
46401,15.00,13.46,192.91
46421,15.00,13.24,174.51
46441,15.00,13.58,110.00
46461,15.00,14.03,110.00
46481,15.00,14.35,110.00
46501,15.00,14.57,110.00
46521,15.00,14.83,110.00
46541,15.00,15.01,110.00
46561,15.00,15.14,110.00
46581,15.00,15.23,110.00
46601,15.00,15.40,110.00
46621,15.00,15.73,110.00
46641,15.00,16.17,110.00
46661,15.00,16.57,110.00
46681,15.00,16.85,110.00
46701,15.00,17.15,110.00
46721,15.00,17.36,110.00
46741,15.00,17.50,110.00
46761,15.00,17.60,110.00
46781,15.00,17.58,124.81
46801,15.00,17.25,184.80
46821,15.00,16.92,187.90
46841,15.00,16.58,189.28
46861,15.00,16.13,213.48
46881,15.00,15.40,220.00
46901,15.00,14.88,220.00
46921,15.00,14.44,214.61
46941,15.00,14.14,189.16
46961,15.00,14.10,134.81
46981,15.00,14.09,131.81
47001,15.00,14.18,110.00
47021,15.00,14.34,110.00
47041,15.00,14.67,110.00
47061,15.00,15.01,110.00
47081,15.00,15.24,110.00
47101,15.00,15.51,110.00
47121,15.00,15.80,110.00
47141,15.00,16.32,110.00
47161,15.00,16.68,110.00
47181,15.00,16.83,110.00
47201,15.00,16.95,110.00
47221,15.00,17.12,110.00
47241,15.00,17.24,110.00
47261,15.00,17.32,110.00
47281,15.00,17.38,110.00
47301,15.00,17.43,110.86
47321,15.00,17.36,133.26
47341,15.00,17.31,130.40
47361,15.00,17.17,147.19
47381,15.00,16.65,220.00
47401,15.00,16.08,220.00
47421,15.00,15.57,220.00
47441,15.00,14.82,220.00
47461,15.00,14.30,220.00
47481,15.00,13.93,201.58
47501,15.00,13.68,180.29
47521,15.00,13.68,128.85
47541,15.00,13.68,128.93
47561,15.00,13.78,110.00
47581,15.00,13.86,114.15
47601,15.00,14.33,110.00
47621,15.00,14.87,110.00
47641,15.00,15.25,110.00
47661,15.00,15.52,110.00
47681,15.00,15.70,110.00
47701,15.00,16.05,110.00
47721,15.00,16.29,110.00
47741,15.00,16.65,110.00
47761,15.00,16.91,110.00
47781,15.00,17.09,110.00
47801,15.00,17.22,110.00
47821,15.00,17.31,110.00
47841,15.00,17.37,110.00
47861,15.00,17.31,130.94
47881,15.00,17.28,127.74
47901,15.00,17.25,125.50
47921,15.00,17.23,123.92
47941,15.00,16.48,220.00
47961,15.00,15.85,220.00
47981,15.00,15.51,191.49
48001,15.00,15.17,193.89
48021,15.00,14.83,194.79
48041,15.00,14.59,174.81
48061,15.00,14.42,160.83
48081,15.00,14.13,186.53
48101,15.00,13.92,169.48
48121,15.00,13.78,157.54
48141,15.00,13.75,134.58
48161,15.00,14.15,110.00
48181,15.00,14.53,110.00
48201,15.00,14.80,110.00
48221,15.00,14.99,110.00
48241,15.00,15.13,110.00
48261,15.00,15.22,110.00
48281,15.00,15.39,110.00
48301,15.00,15.72,110.00
48321,15.00,16.16,110.00
48341,15.00,16.57,110.00
48361,15.00,16.85,110.00
48381,15.00,17.15,110.00
48401,15.00,17.36,110.00
48421,15.00,17.50,110.00
48441,15.00,17.60,110.00
48461,15.00,17.58,124.68
48481,15.00,17.46,142.94
48501,15.00,17.06,199.81
48521,15.00,16.68,197.60
48541,15.00,16.31,197.36
48561,15.00,15.83,218.33
48581,15.00,15.40,212.67
48601,15.00,14.98,207.94
48621,15.00,14.59,204.88
48641,15.00,14.32,182.13
48661,15.00,14.12,167.25
48681,15.00,13.99,155.81
48701,15.00,13.89,147.80
48721,15.00,13.93,120.28
48741,15.00,14.49,110.00
48761,15.00,14.98,110.00
48781,15.00,15.43,110.00
48801,15.00,15.86,110.00
48821,15.00,16.26,110.00
48841,15.00,16.54,110.00
48861,15.00,16.74,110.00
48881,15.00,16.88,110.00
48901,15.00,17.07,110.00
48921,15.00,17.39,110.00
48941,15.00,17.62,110.00
48961,15.00,17.78,110.00
48981,15.00,17.89,110.00
49001,15.00,18.07,110.00
49021,15.00,18.19,110.00
49041,15.00,18.18,120.41
49061,15.00,17.98,158.26
49081,15.00,17.84,146.59
49101,15.00,17.65,157.22
49121,15.00,17.51,147.13
49141,15.00,17.10,202.71
49161,15.00,16.18,220.00
49181,15.00,15.42,220.00
49201,15.00,14.72,220.00
49221,15.00,14.33,205.11
49241,15.00,14.06,182.46
49261,15.00,13.87,166.61
49281,15.00,13.81,139.86
49301,15.00,13.88,115.73
49321,15.00,13.93,118.41
49341,15.00,13.96,121.33
49361,15.00,14.40,110.00
49381,15.00,14.71,110.00
49401,15.00,14.93,110.00
49421,15.00,15.09,110.00
49441,15.00,15.19,110.00
49461,15.00,15.27,110.00
49481,15.00,15.53,110.00
49501,15.00,15.82,110.00
49521,15.00,16.42,110.00
49541,15.00,16.85,110.00
49561,15.00,17.24,110.00
49581,15.00,17.52,110.00
49601,15.00,17.71,110.00
49621,15.00,17.75,112.34
49641,15.00,17.37,194.59
49661,15.00,17.01,193.66
49681,15.00,16.75,172.38
49701,15.00,16.25,220.00
49721,15.00,15.90,194.22
49741,15.00,15.34,220.00
49761,15.00,14.94,204.51
49781,15.00,14.67,181.58
49801,15.00,14.48,165.54
49821,15.00,14.34,154.31
49841,15.00,14.35,124.53
49861,15.00,14.36,125.34
49881,15.00,14.37,125.90
49901,15.00,14.90,110.00
49921,15.00,15.27,110.00
49941,15.00,15.53,110.00
49961,15.00,15.71,110.00
49981,15.00,15.95,110.00
50001,15.00,16.12,110.00
50021,15.00,16.44,110.00
50041,15.00,16.76,110.00
50061,15.00,16.99,110.00
50081,15.00,17.15,110.00
50101,15.00,17.26,110.00
50121,15.00,17.44,110.00
50141,15.00,17.56,110.00
50161,15.00,17.64,110.00
50181,15.00,17.70,110.00
50201,15.00,17.23,213.82
50221,15.00,16.90,186.51
50241,15.00,16.25,220.00
50261,15.00,15.48,220.00
50281,15.00,14.94,220.00
50301,15.00,14.56,203.35
50321,15.00,14.30,180.01
50341,15.00,14.11,165.74
50361,15.00,13.98,153.68
50381,15.00,14.10,110.00
50401,15.00,14.39,110.00
50421,15.00,14.60,110.00
50441,15.00,14.74,110.00
50461,15.00,14.85,110.00
50481,15.00,15.23,110.00
50501,15.00,15.51,110.00
50521,15.00,15.70,110.00
50541,15.00,15.83,110.00
50561,15.00,16.13,110.00
50581,15.00,16.45,110.00
50601,15.00,16.67,110.00
50621,15.00,16.83,110.00
50641,15.00,16.94,110.00
50661,15.00,17.11,110.00
50681,15.00,17.23,110.00
50701,15.00,17.22,121.79
50721,15.00,17.21,122.33
50741,15.00,16.79,206.23
50761,15.00,16.39,202.32
50781,15.00,16.10,180.01
50801,15.00,15.69,206.16
50821,15.00,15.29,204.12
50841,15.00,15.02,181.04
50861,15.00,14.72,185.77
50881,15.00,14.51,168.46
50901,15.00,14.47,134.43
50921,15.00,14.45,132.25
50941,15.00,14.43,130.73
50961,15.00,14.42,129.67
50981,15.00,14.41,128.93
51001,15.00,14.40,128.41
51021,15.00,14.60,110.00
51041,15.00,14.85,110.00
51061,15.00,15.14,110.00
51081,15.00,15.23,110.00
51101,15.00,15.29,112.37
51121,15.00,15.44,110.00
51141,15.00,15.44,124.89
51161,15.00,15.44,124.79
51181,15.00,15.44,124.72
51201,15.00,15.65,110.00
51221,15.00,15.80,110.00
51241,15.00,15.91,110.00
51261,15.00,15.98,110.00
51281,15.00,16.24,110.00
51301,15.00,16.21,128.55
51321,15.00,16.08,148.73
51341,15.00,15.78,182.97
51361,15.00,15.57,166.74
51381,15.00,15.32,174.18
51401,15.00,15.04,182.76
51421,15.00,14.63,207.85
51441,15.00,14.35,184.18
51461,15.00,14.14,168.65
51481,15.00,13.82,192.25
51501,15.00,13.60,174.76
51521,15.00,13.44,161.49
51541,15.00,13.32,152.21
51561,15.00,13.53,110.00
51581,15.00,13.79,110.00
51601,15.00,14.07,110.00
51621,15.00,14.27,110.00
51641,15.00,14.51,110.00
51661,15.00,14.68,110.00
51681,15.00,14.91,110.00
51701,15.00,15.18,110.00
51721,15.00,15.57,110.00
51741,15.00,15.85,110.00
51761,15.00,16.15,110.00
51781,15.00,16.36,110.00
51801,15.00,17.09,110.00
51821,15.00,17.60,110.00
51841,15.00,17.96,110.00
51861,15.00,17.73,165.43
51881,15.00,17.36,193.60
51901,15.00,17.10,172.08
51921,15.00,16.82,177.89
51941,15.00,16.19,220.00
51961,15.00,15.75,211.48
51981,15.00,15.34,206.80
52001,15.00,15.05,183.95
52021,15.00,14.74,187.81
52041,15.00,14.53,169.89
52061,15.00,14.38,157.35
52081,15.00,14.17,169.45
52101,15.00,14.13,136.43
52121,15.00,14.31,110.00
52141,15.00,14.86,110.00
52161,15.00,15.34,110.00
52181,15.00,15.69,110.00
52201,15.00,15.93,110.00
52221,15.00,16.10,110.00
52241,15.00,16.33,110.00
52261,15.00,16.58,110.00
52281,15.00,16.77,110.00
52301,15.00,16.90,110.00
52321,15.00,16.99,110.00
52341,15.00,17.15,110.00
52361,15.00,17.26,110.00
52381,15.00,17.33,110.00
52401,15.00,17.39,110.00
52421,15.00,17.43,112.04
52441,15.00,17.35,134.05
52461,15.00,17.30,129.87
52481,15.00,17.06,169.74
52501,15.00,16.46,220.00
52521,15.00,15.84,220.00
52541,15.00,15.01,220.00
52561,15.00,14.32,220.00
52581,15.00,13.74,220.00
52601,15.00,13.33,211.59
52621,15.00,13.04,187.78
52641,15.00,12.95,150.23
52661,15.00,12.99,122.66
52681,15.00,13.30,110.00
52701,15.00,13.73,110.00
52721,15.00,14.03,110.00
52741,15.00,14.35,110.00
52761,15.00,14.78,110.00
52781,15.00,15.18,110.00
52801,15.00,15.68,110.00
52821,15.00,16.13,110.00
52841,15.00,16.45,110.00
52861,15.00,16.77,110.00
52881,15.00,17.09,110.00
52901,15.00,17.32,110.00
52921,15.00,17.57,110.00
52941,15.00,17.84,110.00
52961,15.00,18.04,110.00
52981,15.00,18.17,110.00
53001,15.00,18.26,110.00
53021,15.00,18.04,162.91
53041,15.00,17.79,168.61
53061,15.00,17.61,155.09
53081,15.00,17.38,165.46
53101,15.00,16.90,216.82
53121,15.00,16.25,220.00
53141,15.00,15.47,220.00
53161,15.00,14.93,220.00
53181,15.00,14.48,217.24
53201,15.00,14.16,190.93
53221,15.00,13.94,172.51
53241,15.00,13.97,122.05
53261,15.00,14.10,110.00
53281,15.00,14.29,110.00
53301,15.00,14.53,110.00
53321,15.00,15.01,110.00
53341,15.00,15.67,110.00
53361,15.00,16.22,110.00
53381,15.00,16.70,110.00
53401,15.00,17.04,110.00
53421,15.00,17.28,110.00
53441,15.00,17.44,110.00
53461,15.00,17.56,110.00
53481,15.00,17.74,110.00
53501,15.00,17.96,110.00
53521,15.00,18.40,110.00
53541,15.00,18.71,110.00
53561,15.00,18.93,110.00
53581,15.00,18.60,182.07
53601,15.00,18.37,162.98
53621,15.00,18.21,149.60
53641,15.00,18.10,140.23
53661,15.00,17.83,172.29
53681,15.00,17.64,156.58
53701,15.00,16.98,220.00
53721,15.00,16.41,220.00
53741,15.00,15.91,220.00
53761,15.00,15.56,194.81
53781,15.00,15.20,195.08
53801,15.00,14.95,175.70
53821,15.00,14.78,161.10
53841,15.00,14.66,150.89
53861,15.00,14.68,121.82
53881,15.00,14.69,123.12
53901,15.00,14.81,110.00
53921,15.00,15.11,110.00
53941,15.00,15.31,110.00
53961,15.00,15.57,110.00
53981,15.00,15.95,110.00
54001,15.00,16.32,110.00
54021,15.00,16.68,110.00
54041,15.00,17.03,110.00
54061,15.00,17.37,110.00
54081,15.00,17.61,110.00
54101,15.00,17.97,110.00
54121,15.00,18.22,110.00
54141,15.00,18.39,110.00
54161,15.00,18.32,130.73
54181,15.00,18.18,146.59
54201,15.00,18.08,138.09
54221,15.00,17.71,191.64
54241,15.00,17.56,150.52
54261,15.00,17.35,161.15
54281,15.00,17.20,149.00
54301,15.00,16.67,220.00
54321,15.00,15.70,220.00
54341,15.00,15.02,220.00
54361,15.00,14.54,220.00
54381,15.00,14.20,194.14
54401,15.00,14.05,159.03
54421,15.00,14.15,110.00
54441,15.00,14.22,113.05
54461,15.00,14.48,110.00
54481,15.00,15.09,110.00
54501,15.00,15.51,110.00
54521,15.00,15.91,110.00
54541,15.00,16.09,110.00
54561,15.00,16.21,110.00
54581,15.00,16.30,110.00
54601,15.00,16.56,110.00
54621,15.00,16.75,110.00
54641,15.00,16.98,110.00
54661,15.00,17.14,110.00
54681,15.00,17.25,110.00
54701,15.00,17.33,110.00
54721,15.00,17.58,110.00
54741,15.00,17.75,110.00
54761,15.00,17.78,112.90
54781,15.00,17.80,114.48
54801,15.00,17.51,176.12
54821,15.00,17.20,181.40
54841,15.00,16.68,220.00
54861,15.00,16.09,220.00
54881,15.00,15.58,220.00
54901,15.00,15.22,196.38
54921,15.00,14.76,218.31
54941,15.00,14.44,191.39
54961,15.00,14.21,172.55
54981,15.00,14.05,159.37
55001,15.00,14.04,129.27
55021,15.00,14.25,110.00
55041,15.00,14.50,110.00
55061,15.00,14.78,110.00
55081,15.00,14.98,110.00
55101,15.00,15.43,110.00
55121,15.00,15.97,110.00
55141,15.00,16.34,110.00
55161,15.00,16.69,110.00
55181,15.00,16.94,110.00
55201,15.00,17.31,110.00
55221,15.00,17.75,110.00
55241,15.00,18.07,110.00
55261,15.00,18.29,110.00
55281,15.00,18.44,110.00
55301,15.00,18.36,134.54
55321,15.00,18.29,129.38
55341,15.00,18.25,125.77
55361,15.00,18.23,122.18
55381,15.00,18.21,120.70
55401,15.00,18.20,119.65
55421,15.00,17.99,158.57
55441,15.00,17.44,220.00
55461,15.00,16.73,220.00
55481,15.00,15.92,220.00
55501,15.00,15.07,220.00
55521,15.00,14.47,220.00
55541,15.00,14.05,210.98
55561,15.00,13.76,186.68
55581,15.00,13.74,133.13
55601,15.00,13.93,110.00
55621,15.00,14.17,110.00
55641,15.00,14.34,110.00
55661,15.00,14.56,110.00
55681,15.00,14.93,110.00
55701,15.00,15.19,110.00
55721,15.00,15.37,110.00
55741,15.00,15.60,110.00
55761,15.00,15.76,110.00
55781,15.00,16.09,110.00
55801,15.00,16.42,110.00
55821,15.00,16.65,110.00
55841,15.00,16.81,110.00
55861,15.00,16.92,110.00
